,mmsi,vessel_name,vessel_type,flag_country
3638,431800390,KEISHOUMARU NO.5,Fishing,Japan
3639,431005085,GENPUKUMARU NO.11,Fishing,Japan
3641,431800310,KEISHOUMARU NO.3,Fishing,Japan
3642,431003873,85KAIKOMARU,Fishing,Japan
3646,431200150,UNAVAILABLE,Fishing,Japan
3648,432761000,UNAVAILABLE,Fishing,Japan
3655,412209142,UNAVAILABLE,Fishing,China
3657,431603270,UNAVAILABLE,Fishing,Japan
3658,431011762,UNAVAILABLE,Fishing,Japan
3659,431501260,UNAVAILABLE,Fishing,Japan
3668,412549014,DONG YU 1538,Fishing,China
3670,431015355,UNAVAILABLE,Fishing,Japan
3671,431200302,UNAVAILABLE,Fishing,Japan
3672,431301136,NO.17KYOSHUMARU,Cargo,Japan
3674,431501697,UNAVAILABLE,Fishing,Japan
3679,431800276,HOUKI MARU NO.38,Fishing,Japan
3680,431601123,GENPUKUMARU NO.73,Fishing,Japan
3681,431333000,TAIYOMARU NO21,Fishing,Japan
3682,431002143,MYOUJOUMARU NO.101,Fishing,Japan
3683,431800575,NO.88EIHOUMARU,Fishing,Japan
3685,457267000,MATSUSHIMA,Cargo,Mongolia
3686,431100318,UNAVAILABLE,Fishing,Japan
3691,431200140,UNAVAILABLE,Fishing,Japan
3697,412699210,UNAVAILABLE,Fishing,China
3700,431008789,"KYOTOKU MARU NO,81",Fishing,Japan
3704,431601805,UNAVAILABLE,Fishing,Japan
3706,431012306,NIIMARU NO.88,Fishing,Japan
3707,431471000,NO.75 TENOHMARU,Fishing,Japan
3708,416002747,UNAVAILABLE,Fishing,Taiwan
3709,416002799,AN WEN FA,Fishing,Taiwan
3715,431500637,UNAVAILABLE,Fishing,Japan
3716,412060068,TANGFENGYU00086,Fishing,China
3717,413313220,UNAVAILABLE,Cargo,China
3718,413441680,HANGHUI 16,Cargo,China
3719,413241030,GUO DIAN 12,Cargo,China
3725,412329678,UNAVAILABLE,Fishing,China
3732,431346000,UNAVAILABLE,Fishing,Japan
3733,431426000,UNAVAILABLE,Fishing,Japan
3734,432425000,UNAVAILABLE,Fishing,Japan
3736,412421076,UNAVAILABLE,Fishing,China
3737,413308210,NING FENG 2,Cargo,China
3738,872023017,NETFISH872-17     7,Fishing,
3739,352978235,FUTURE OCEAN,Cargo,Panama
3744,412420574,UNAVAILABLE,Fishing,China
3746,431020181,UNAVAILABLE,Fishing,Japan
3747,431200706,SEIYOMARU NO.51,Fishing,Japan
3748,431001888,UNAVAILABLE,Fishing,Japan
3750,431700327,UNAVAILABLE,Fishing,Japan
3751,431008167,KAMOMEMARU,Fishing,Japan
3752,431017265,UNAVAILABLE,Fishing,Japan
3755,111222337,AAABBBCC          9,Fishing,
3756,431200170,UNAVAILABLE,Fishing,Japan
3757,111222338,AAABBBCC          9,Fishing,
3758,412549217,UNAVAILABLE,Fishing,China
3761,431000947,UNAVAILABLE,Cargo,Japan
3762,431007079,UNAVAILABLE,Cargo,Japan
3763,431017896,KAIUNMARU NO.15,Fishing,Japan
3764,431002242,NO73TENOHMARU,Fishing,Japan
3765,431001016,UNAVAILABLE,Fishing,Japan
3767,671819000,YUAN DA NO 9 0,Cargo,Togo
3768,413261644,SHEN HUA 533,Cargo,China
3769,872023020,NETFISH872-20     9,Fishing,
3770,416001447,UNAVAILABLE,Fishing,Taiwan
5,229488000,CMA CGM CHOPIN,Cargo,Malta
6,563709000,MAJURO CHIEF,Cargo,Singapore
42,563028900,FOMENTO TWO,Cargo,Singapore
86,477559900,TIANJIN VENTURE,Cargo,Hong Kong
91,200015967,UNAVAILABLE,Fishing,
114,414031000,CHANG HANG HAO HAI,Cargo,China
153,431014295,UNAVAILABLE,Fishing,Japan
183,412459901,UNAVAILABLE,Fishing,China
184,412600000,CAI FA,Fishing,China
186,200202807,UNAVAILABLE,Fishing,
196,412452913,UNAVAILABLE,Fishing,China
214,431008594,AKI MARU,Fishing,Japan
226,412416137,UNAVAILABLE,Fishing,China
227,412417166,ZHELINGYU 69205,Fishing,China
233,412431518,UNAVAILABLE,Fishing,China
235,352980847,TOYO SHINE,Cargo,Panama
236,412416396,UNAVAILABLE,Fishing,China
246,431012321,SANKOU MARU,Fishing,Japan
247,431200676,DAI 1 KAISEIMARU,Cargo,Japan
249,412451049,MINJINYU05462,Fishing,China
254,100895875,UNAVAILABLE,Fishing,
255,412418862,UNAVAILABLE,Fishing,China
256,412418354,UNAVAILABLE,Fishing,China
258,412450438,UNAVAILABLE,Cargo,China
261,357076000,MORNING CHERRY,Cargo,Panama
262,412418882,ZHELINGYU69173,Fishing,China
266,431008878,KAIYOUMARU,Fishing,Japan
267,431008875,YAMAMARU,Fishing,Japan
292,373331000,CORAL JASPER,Cargo,Panama
295,412417638,UNAVAILABLE,Fishing,China
296,412416772,ZHELINGYU26906,Fishing,China
327,413376690,YISHENG,Cargo,China
329,538009716,SAINT NICHOLAS,Cargo,Marshall Islands
331,353995000,OCEAN UNIVERSE,Cargo,Panama
336,576690000,CHIM CHUN NO.12,Cargo,Vanuatu
337,413313560,HENG HONG 9,Cargo,China
342,355542000,NAN XIANG,Cargo,Panama
408,667001679,OCEANWIN12,Cargo,Sierra Leone
409,477439900,NEW MINGZHOU 66,Cargo,Hong Kong
413,309972000,HARRIER,Cargo,Azores
518,477190700,SITC YOKKAICHI,Cargo,Hong Kong
520,412420303,UNAVAILABLE,Fishing,China
522,565647000,WAN HAI 282,Cargo,Singapore
541,900011053,UNAVAILABLE,Fishing,
543,412417204,ZHELINGYU23611,Fishing,China
544,412416515,ZHELINGYU23548,Fishing,China
545,477265100,C H S SPLENDOR,Cargo,Hong Kong
546,412416129,ZHELINGYU29990,Fishing,China
552,214568888,ZHE LING YU 29886,Fishing,Moldova
556,528888888,86976,Fishing,
572,431014889,UNAVAILABLE,Fishing,Japan
576,441407000,LAKE DREAM,Cargo,South Korea
577,431602006,DI3YAMADAMARU,Fishing,Japan
597,431500587,EIRYUUMARU NO.8,Cargo,Japan
604,431005381,TOBESHIMAMARU NO.10,Fishing,Japan
614,477915200,NEW MINGZHOU 28,Cargo,Hong Kong
719,636014995,D SKALKEAS,Cargo,Liberia
724,636021825,YUNAGI,Cargo,Liberia
726,431010018,UNAVAILABLE,Fishing,Japan
730,477176200,EASTERN AZALEA,Cargo,Hong Kong
733,412488529,UNAVAILABLE,Fishing,China
734,412699440,SHEN LIAN CHENG 710,Fishing,China
760,412001921,UNAVAILABLE,Fishing,China
771,431010796,UNAVAILABLE,Fishing,Japan
772,431014273,NO.3 KAMIYA MARU,Fishing,Japan
774,412450273,UNAVAILABLE,Fishing,China
780,412417245,ZHELINGYU23666,Fishing,China
802,412415799,UNAVAILABLE,Fishing,China
812,431763000,KOTOSHIROMARU NO.15,Fishing,Japan
813,431601288,DAI21YAMADAMARU,Fishing,Japan
816,431009418,UNAVAILABLE,Cargo,Japan
818,431602092,UNAVAILABLE,Fishing,Japan
820,440364000,SINOKOR VLADIVOSTOK,Cargo,South Korea
826,371898000,UTOPIA,Cargo,Panama
831,667001911,RICH SAILING,Cargo,Sierra Leone
832,441716000,SUN VIEW,Cargo,South Korea
840,351131000,YU AN,Cargo,Panama
841,440674000,STAR REX,Cargo,South Korea
892,538005020,YANGTZE OASIS,Cargo,Marshall Islands
1186,312701000,RUI YANG 7,Cargo,Belize
1193,246572000,AMAZONEBORG,Cargo,Netherlands
1223,312236000,XI YUAN,Cargo,Belize
1264,431004212,UNAVAILABLE,Fishing,Japan
1418,431300643,NO.1 FUMIMARU,Fishing,Japan
1457,667001558,MM RUNNER,Cargo,Sierra Leone
1469,412420984,UNAVAILABLE,Fishing,China
1584,372966000,WENHUA123,Cargo,Panama
2284,431600950,UNAVAILABLE,Fishing,Japan
2328,431601951,YACHIYOMARU,Fishing,Japan
2332,431020329,UNAVAILABLE,Fishing,Japan
2334,431018311,KOUSHINMARU,Fishing,Japan
2335,431012693,38SHINYOUMARU,Fishing,Japan
2336,431012137,KOUUNMARU,Fishing,Japan
2337,431005965,8TAKASAGOMARU,Fishing,Japan
2338,636019685,OCEANIA MARU,Cargo,Liberia
2383,431018692,UNAVAILABLE,Fishing,Japan
2422,431013561,SHINKOUMARU NO11,Fishing,Japan
2431,431007461,UNAVAILABLE,Fishing,Japan
2439,431000638,"KOUHOUMARU NO,58",Fishing,Japan
2517,511548000,DVM-1,Cargo,Palau
2563,431009754,UNAVAILABLE,Fishing,Japan
2575,431013467,NO28 TYOUHOU,Fishing,Japan
2643,413690874,YING HAI 29,Cargo,China
2650,212930000,ATLAS,Cargo,Cyprus
2656,564821000,RTM CABOT,Cargo,Singapore
2658,416003684,UNAVAILABLE,Fishing,Taiwan
2673,412448991,MINXIAYU01421,Fishing,China
2679,412433515,UNAVAILABLE,Fishing,China
2687,412419200,UNAVAILABLE,Fishing,China
2691,412415106,UNAVAILABLE,Fishing,China
2695,431200426,KAISEI NO.11,Fishing,Japan
2703,431015344,KOUEIMARU,Fishing,Japan
2705,477899600,HEBEI SHIJIAZHUANG,Cargo,Hong Kong
2706,416003473,UNAVAILABLE,Fishing,Taiwan
2708,431014639,TOYUMARU,Fishing,Japan
2710,100902447,UNAVAILABLE,Fishing,
2712,412451554,MINSHIYU05339,Fishing,China
2716,416021055,106,Fishing,Taiwan
2718,400865221,90009,Fishing,
2722,412419117,ZHELINGYULENG90077,Fishing,China
2730,431402064,UNAVAILABLE,Cargo,Japan
2732,412416053,ZHELINGYU21901,Fishing,China
2736,100899901,UNAVAILABLE,Fishing,
2741,202966430,UNAVAILABLE,Fishing,Andorra
2742,412419487,UNAVAILABLE,Fishing,China
2746,442186226,UNAVAILABLE,Fishing,
2748,412421349,UNAVAILABLE,Fishing,China
2749,412367716,SUXIANGYU01288,Fishing,China
2780,412450569,UNAVAILABLE,Fishing,China
2781,412419667,UNAVAILABLE,Fishing,China
2790,431006064,UNAVAILABLE,Fishing,Japan
2791,431602156,NAOKIMARU,Fishing,Japan
2796,431018492,NATSUA,Fishing,Japan
2801,431601056,HEISEIMARU,Cargo,Japan
2804,431015645,UNAVAILABLE,Fishing,Japan
2811,412416291,ZHELINGYULENG90009,Fishing,China
2812,412417639,UNAVAILABLE,Fishing,China
2816,288554411,UNAVAILABLE,Fishing,
2821,412416144,UNAVAILABLE,Fishing,China
2822,412567890,UNAVAILABLE,Fishing,China
2833,431016296,UNAVAILABLE,Fishing,Japan
2839,431008737,YUUKOUMARU,Fishing,Japan
2845,431007925,YUKIMARU,Fishing,Japan
2852,440105010,UNAVAILABLE,Fishing,South Korea
2861,431602309,AIKOUMARU,Cargo,Japan
2866,431602237,YACHIYOMARU NO.28,Fishing,Japan
2867,431020333,DAI11FUKUTOKUMARU,Fishing,Japan
2871,431014445,UNAVAILABLE,Fishing,Japan
2873,431015641,KAISEIMARU,Fishing,Japan
2874,431900225,UNAVAILABLE,Fishing,Japan
2875,431015289,DAI18KUNNSYOUMARU,Fishing,Japan
2876,431900214,UNAVAILABLE,Fishing,Japan
2882,431000860,UNAVAILABLE,Fishing,Japan
2888,413266080,WANNENG1HAO,Cargo,China
2893,431009856,FUJIMIMARUU,Fishing,Japan
2895,431016722,DAIKOKUMARU,Fishing,Japan
2896,431006258,TAI MARU NO.58,Fishing,Japan
2897,431011052,DAIEI MARU NO.2,Fishing,Japan
2898,431006261,UNAVAILABLE,Fishing,Japan
2899,431900019,MIKASA MARU,Fishing,Japan
2919,412428041,UNAVAILABLE,Fishing,China
2924,431014989,NATUMARU NO.5,Fishing,Japan
2927,431016124,UNAVAILABLE,Fishing,Japan
2929,431011233,UNAVAILABLE,Fishing,Japan
2932,431007752,UNAVAILABLE,Fishing,Japan
2937,431018447,TAIKOUMARU,Fishing,Japan
2939,431007361,UNAVAILABLE,Fishing,Japan
2941,431008719,UNAVAILABLE,Fishing,Japan
2947,312712000,TOKU HARU,Cargo,Belize
2949,457373000,GERMES,Cargo,Mongolia
2950,431016463,UNAVAILABLE,Fishing,Japan
2964,566654000,DON PASQUALE,Cargo,Singapore
2967,636019207,MSC JEWEL,Cargo,Liberia
2972,431178000,WORLD SWAN II,Cargo,Japan
3002,273445230,PROMETEY,Fishing,Russian Federation
3007,273312860,GARMONIYA,Cargo,Russian Federation
3009,477814100,PROMISE 2,Cargo,Hong Kong
3019,273210870,KAIROS,Fishing,Russian Federation
3025,431007707,TOUYOUMARU NO.3,Fishing,Japan
3026,431019802,UNAVAILABLE,Fishing,Japan
3027,431016975,KIYOMARU,Fishing,Japan
3033,538090604,MPV THALIA,Cargo,Marshall Islands
3036,352163000,GENIUS SW,Cargo,Panama
3038,566319000,APL GWANGYANG,Cargo,Singapore
3045,431000988,KOUSHUN MARU,Fishing,Japan
3046,166237235,166237235         9,Fishing,
3060,416001053,FA JYI SHYANG,Fishing,Taiwan
3076,431007676,UNAVAILABLE,Fishing,Japan
3083,431700576,UNAVAILABLE,Fishing,Japan
3114,353709000,OCEAN STAR 86,Cargo,Panama
3116,416127500,LI CHENG NO 28,Fishing,Taiwan
3121,412414788,ZHE YU YU82199,Fishing,China
3122,431012541,MIOMARU,Fishing,Japan
3123,431010151,AYANO MARU,Fishing,Japan
3124,412450439,UNAVAILABLE,Fishing,China
3126,412414593,UNAVAILABLE,Fishing,China
3127,412416605,UNAVAILABLE,Fishing,China
3128,412417403,ZHELINGYU04069,Fishing,China
3129,431007702,NO3.SHIN EIMARU,Fishing,Japan
3134,440412680,133SAM HWA,Fishing,South Korea
3135,440208380,909 JUYEONG,Fishing,South Korea
3141,431602029,UNAVAILABLE,Fishing,Japan
3150,431000820,UNAVAILABLE,Fishing,Japan
3151,431018139,MASUYOSHIMARU,Fishing,Japan
3152,431200453,UNAVAILABLE,Fishing,Japan
3155,431200462,UNAVAILABLE,Fishing,Japan
3158,431000789,UNAVAILABLE,Cargo,Japan
3167,416001233,UNAVAILABLE,Fishing,Taiwan
3171,412431523,UNAVAILABLE,Fishing,China
3172,412450369,MINXIAYU01555,Fishing,China
3173,412417055,ZHELINGYULENG80013,Fishing,China
3174,431146000,UNAVAILABLE,Fishing,Japan
3191,312151000,MV TONG SHENG,Cargo,Belize
3194,431003433,UNAVAILABLE,Cargo,Japan
3195,431019822,SUEHIRO MARU NO.88,Fishing,Japan
3226,564814000,RTM ZHENG HE,Cargo,Singapore
3234,431700850,UNAVAILABLE,Fishing,Japan
3235,431020331,UNAVAILABLE,Fishing,Japan
3236,431602099,SHOKEI MARU NO.12,Cargo,Japan
3238,431020332,NICHIHARUMARU,Fishing,Japan
3246,273213190,HERMES,Fishing,Russian Federation
3247,273898000,MYS CHUPROVA,Fishing,Russian Federation
3250,431012517,UNAVAILABLE,Fishing,Japan
1,371706000,MORNING CRYSTAL,Cargo,Panama
6,416119800,UNAVAILABLE,Fishing,Taiwan
9,370343000,ASIAN EXPLORER,Cargo,Panama
32,416000202,MAAN SHIN CHYEN,Fishing,Taiwan
35,416002149,JIN JAAN SHYANG NO68,Fishing,Taiwan
36,352775000,NAVIOS MELODIA,Cargo,Panama
38,636021335,NEW INTELLIGENCE,Cargo,Liberia
40,416002983,UNAVAILABLE,Fishing,Taiwan
50,431680154,UNAVAILABLE,Fishing,Japan
67,538006354,GOLDEN BEHIKE,Cargo,Marshall Islands
72,351340000,PALMELA,Cargo,Panama
89,412698180,SHEN LIAN CHENG 708,Fishing,China
91,431374000,NSU SIRIUS,Cargo,Japan
92,356333000,CORAL ISLANDER 2,Cargo,Panama
100,431310000,UNAVAILABLE,Fishing,Japan
118,370394000,UNICORN LOGGER,Cargo,Panama
124,441190000,GLOVIS CHALLENGE,Cargo,South Korea
127,311749000,STAMATIS,Cargo,Bahamas
186,431015875,MINAMARU,Fishing,Japan
207,563139600,WAN HAI 290,Cargo,Singapore
221,412000008,UNAVAILABLE,Fishing,China
259,416217800,HON HAI NO239,Fishing,Taiwan
266,235118625,BERGE EVEREST,Cargo,UK
274,636021320,SHIJING,Cargo,Liberia
300,212540000,CAPE FORTIUS,Cargo,Cyprus
317,412426182,UNAVAILABLE,Fishing,China
333,412415924,UNAVAILABLE,Fishing,China
351,357025000,FENGYUNHE,Cargo,Panama
353,412415416,UNAVAILABLE,Fishing,China
367,200210555,01599,Fishing,
368,412449461,MINXIAYU01733,Fishing,China
370,412449728,MINXIAYUYUN01996,Fishing,China
374,200010964,UNAVAILABLE,Fishing,
375,412417213,ZHELINGYU23116,Fishing,China
404,636021660,CL MONA,Cargo,Liberia
410,538007784,SILVER RAY,Cargo,Marshall Islands
501,413301510,TIAN FU(TIANJIN),Cargo,China
659,440335000,HEUNG-A TOKYO,Cargo,South Korea
679,440358000,SINOKOR AKITA,Cargo,South Korea
737,431012531,RYUTEN 3,Fishing,Japan
738,431009035,DAI 1 HIGASHI MARU,Fishing,Japan
739,431012169,NO2YASUMARU,Fishing,Japan
743,431016326,HIGAMARU,Fishing,Japan
755,200063769,UNAVAILABLE,Fishing,
761,563094700,LOWLANDS ORANGE,Cargo,Singapore
763,416201800,YU TSAIR WANQ,Fishing,Taiwan
766,431014581,UNAVAILABLE,Fishing,Japan
777,412450279,MINFUDINGYU07078078,Fishing,China
792,412416683,UNAVAILABLE,Fishing,China
819,431019903,AKIMARU,Fishing,Japan
824,416005529,UNAVAILABLE,Fishing,Taiwan
825,416001645,UNAVAILABLE,Fishing,Taiwan
827,431014636,UNAVAILABLE,Fishing,Japan
836,412310500,333444,Fishing,China
844,412433339,ZHECANGYU00176,Fishing,China
850,412450406,MINXIAYU01469,Fishing,China
872,412439285,UNAVAILABLE,Fishing,China
873,412450268,UNAVAILABLE,Fishing,China
884,412449034,UNAVAILABLE,Fishing,China
886,431015781,DAI8 MOMOKAMARU,Fishing,Japan
887,431014398,NO2MIHIROMARU,Fishing,Japan
888,431007192,UNAVAILABLE,Fishing,Japan
889,431008544,HIRO MARU,Fishing,Japan
890,431016304,NO.3RYUEIMARU,Fishing,Japan
891,431007286,KOUYOUMARU,Fishing,Japan
911,412452633,UNAVAILABLE,Fishing,China
920,431008504,DAI8FUKUSINMARU,Fishing,Japan
921,431014216,UNAVAILABLE,Fishing,Japan
933,412449328,UNAVAILABLE,Fishing,China
934,746555555,09801,Fishing,
935,245123456,99921,Fishing,Netherlands
939,200005760,UNAVAILABLE,Fishing,
940,412066666,UNAVAILABLE,Fishing,China
959,412430105,ZHEDONGYU03328,Fishing,China
963,412417538,ZHELINGYU23121,Fishing,China
964,412410124,UNAVAILABLE,Fishing,China
967,412445602,MIN PING YU61586,Fishing,China
968,412430755,UNAVAILABLE,Fishing,China
972,412419768,ZHELINGYU23689,Fishing,China
978,431018398,UNAVAILABLE,Fishing,Japan
992,431016153,RIYOUKIMARU,Fishing,Japan
994,431018758,SAIEI MARU,Fishing,Japan
1008,412430719,ZHEDONGYU02927,Fishing,China
1010,412430071,ZHEDONGYU02699,Fishing,China
1014,412540106,UNAVAILABLE,Fishing,China
1019,431010244,MISAKIMARU,Fishing,Japan
1020,431014301,KAISEI MARU,Fishing,Japan
1027,412449162,MINXIAYU-01399,Fishing,China
1028,412366016,GAN YU YU12283,Fishing,China
1029,431014703,NATUMI MARU,Fishing,Japan
1037,412001521,MINXIAYU,Fishing,China
1038,412447688,MINLIANYU64199,Fishing,China
1039,412430673,ZHEDONGYU03719,Fishing,China
1044,431016162,UNAVAILABLE,Fishing,Japan
1047,431817000,KOYO MARU NO.15,Fishing,Japan
1048,431269000,SUMIHOUMARU NO.31,Fishing,Japan
1049,431016833,TAIKOUMARU,Fishing,Japan
1050,431016158,KAIKOUMARU,Fishing,Japan
1060,354964000,JC RUBY,Cargo,Panama
1061,431006435,UNAVAILABLE,Fishing,Japan
1067,636013119,YM INTERACTION,Cargo,Liberia
1071,312009000,EVER BLOSSOM,Cargo,Belize
1080,441636000,OCEAN KARIS,Cargo,South Korea
1083,440748000,VELA,Cargo,South Korea
1101,373876000,XIN ZHOU HAI,Cargo,Panama
1108,441632000,SKY AURORA,Cargo,South Korea
1154,636014514,OCEAN LION,Cargo,Liberia
1155,477793400,OOCL OAKLAND,Cargo,Hong Kong
1157,440212000,JANGHO ANGEL,Cargo,South Korea
1159,477809400,ONE PARANA,Cargo,Hong Kong
1166,440868000,KEUM YANG 6,Cargo,South Korea
1488,431010377,TOBESHIMAMARU NO12,Fishing,Japan
1505,431013197,UNAVAILABLE,Fishing,Japan
1514,431019301,UNAVAILABLE,Fishing,Japan
1562,311064700,GLOVIS MARIA,Cargo,Bahamas
1566,241311000,EXPRESS BERLIN,Cargo,Greece
1567,477166300,CMA CGM CHENNAI,Cargo,Hong Kong
1568,566953000,APL COLUMBUS,Cargo,Singapore
1570,413171000,XIN FEI ZHOU,Cargo,China
1623,431016182,KONPIRA  MARU,Fishing,Japan
1630,431015023,UNAVAILABLE,Fishing,Japan
1631,431018812,UNAVAILABLE,Fishing,Japan
1633,431015128,UNAVAILABLE,Fishing,Japan
1636,431013225,KONPIRAMARU,Fishing,Japan
1637,431017938,UNAVAILABLE,Fishing,Japan
1645,431005877,UNAVAILABLE,Fishing,Japan
1651,431010298,KOUEIMARU,Fishing,Japan
1652,431014685,SHYOUEI  MARU,Fishing,Japan
1654,431013752,EBISUMARU,Fishing,Japan
1658,431400271,SUMIRIKI MARU NO22,Cargo,Japan
1667,600924593,SHUNHANG15,Cargo,
1668,431014271,UNAVAILABLE,Fishing,Japan
1679,410000000,SH,Fishing,Bhutan
1680,431016917,RYOFUKUMARU NO1,Fishing,Japan
1697,431006572,DAI1HOUSEIMARU,Fishing,Japan
1701,431009254,KINEI MARU,Fishing,Japan
1702,431013622,RANMARU,Fishing,Japan
1708,440000087,EUN HE,Fishing,South Korea
1726,671806000,ELDUGA,Cargo,Togo
1727,671649000,SAFE,Cargo,Togo
1728,273410740,MATUA,Fishing,Russian Federation
1729,273381060,SHANS 104,Fishing,Russian Federation
1732,431017003,UNAVAILABLE,Fishing,Japan
1734,431011103,UNAVAILABLE,Fishing,Japan
1736,431017939,SHINEIMARU,Fishing,Japan
1738,431017291,UNAVAILABLE,Fishing,Japan
1740,431013576,UNAVAILABLE,Fishing,Japan
1743,431017733,UNAVAILABLE,Fishing,Japan
1744,431017609,HIROTAMARU,Fishing,Japan
1745,431013089,UNAVAILABLE,Fishing,Japan
1746,431013437,ASAHIMARU,Fishing,Japan
1747,431013932,KONPIRAMARU,Fishing,Japan
1748,431017375,APHRODETE,Fishing,Japan
1752,431016256,UNAVAILABLE,Fishing,Japan
1757,431013049,KOUEIMARU,Fishing,Japan
1759,431013222,KONPIRAMARU,Fishing,Japan
1760,431016511,UNAVAILABLE,Fishing,Japan
1777,431013739,UNAVAILABLE,Fishing,Japan
1778,431014868,KONPIRAMARU,Fishing,Japan
1781,431285000,TENJIN,Fishing,Japan
1782,431014139,NO18 YOSHIFUKUMARU,Fishing,Japan
1784,431020109,HEISEI MARU,Fishing,Japan
1791,431400761,KYOFUKUMARU NO2,Fishing,Japan
1793,431100660,SHOYO MARU,Fishing,Japan
1902,413293330,ZHE DAI YU 10235,Fishing,China
1911,166237228,166237228         9,Fishing,
1927,431018263,UNAVAILABLE,Fishing,Japan
1929,431013628,UNAVAILABLE,Fishing,Japan
1930,166237233,166237233         6,Fishing,
1967,431601572,UNAVAILABLE,Fishing,Japan
1977,431007968,UNAVAILABLE,Fishing,Japan
2007,412448999,7,Fishing,China
2017,212557000,M.V.PROTOSTAR  N,Cargo,Cyprus
2020,249758000,TOMBARRA,Cargo,Malta
2022,431014611,UNAVAILABLE,Fishing,Japan
2364,431006581,UNAVAILABLE,Cargo,Japan
2371,431016896,DAI7HOUEIMARU,Fishing,Japan
2562,431012399,EBISUMARU NO.8,Fishing,Japan
2563,431009638,MASATUGUMARU,Fishing,Japan
2575,431019592,UNAVAILABLE,Fishing,Japan
2576,431013633,UNAVAILABLE,Fishing,Japan
2580,431018228,UNAVAILABLE,Fishing,Japan
2582,431015833,MARUNAKAMARU,Fishing,Japan
2583,431017039,YUMIMARU,Fishing,Japan
2584,431017488,SHINKOUMARU,Fishing,Japan
2597,431009535,KUNPU MARU,Fishing,Japan
2600,431018651,DAIKICHIMARU,Fishing,Japan
2601,431013902,SHIKISHIMAMARU NO.1,Fishing,Japan
2603,431017902,SHINKOUMARU,Fishing,Japan
2604,431010368,UNAVAILABLE,Fishing,Japan
2673,431018053,UNAVAILABLE,Fishing,Japan
2679,431018051,NO.51 SACHIMARU,Fishing,Japan
2760,431010358,11KATSUTAKAMARU,Fishing,Japan
2793,431700387,UNAVAILABLE,Fishing,Japan
2794,431000702,UNAVAILABLE,Fishing,Japan
2796,431019859,INARIMARU NO53,Fishing,Japan
2981,565402000,MATSON MAUI,Cargo,Singapore
3006,440216000,102 KUMYANG,Fishing,South Korea
3043,431016076,SAKAEMARU,Fishing,Japan
3044,431012398,EBISUMARU NO.10,Fishing,Japan
3047,431006474,KOUYOU MARU NO.8,Cargo,Japan
3054,431014677,NO-8 RYUOUMARU,Fishing,Japan
3056,431012716,GENSENMARU,Fishing,Japan
3064,431016036,UNAVAILABLE,Fishing,Japan
3065,431018591,FUKUEIMARU,Fishing,Japan
3066,431016351,UNAVAILABLE,Fishing,Japan
3067,431019596,USUIMARU,Fishing,Japan
3068,431019089,CHOEIMARU,Fishing,Japan
3069,431013901,UNAVAILABLE,Fishing,Japan
3070,431003023,CHIKAWAMARU,Cargo,Japan
3072,431005108,TOKUSYUMARU,Fishing,Japan
3073,431020004,HARUEIMARU,Fishing,Japan
3074,431014719,UNAVAILABLE,Fishing,Japan
3077,431016531,KANEIMARU,Fishing,Japan
3080,431010019,SHIGEMARU NO.23,Fishing,Japan
3084,412431931,UNAVAILABLE,Fishing,China
3092,412435351,ZHEXIANGYU66058,Fishing,China
3098,431016345,UNAVAILABLE,Fishing,Japan
3099,431017835,RITA3,Fishing,Japan
3101,431011435,UNAVAILABLE,Fishing,Japan
3110,431020287,MOKI MARU NO.8,Fishing,Japan
3112,431015767,SIGERUMARU,Fishing,Japan
3114,431019451,UNAVAILABLE,Fishing,Japan
3115,431019517,UNAVAILABLE,Fishing,Japan
3116,431001570,KINEIIMARU,Fishing,Japan
3117,431017095,NO.1 KOYU MARU,Fishing,Japan
3119,431019091,WAKAEIMARU,Fishing,Japan
3122,431010886,SUZUEIMARU,Fishing,Japan
3126,431019794,NO.25 SACHIMARU,Fishing,Japan
3133,431020074,UNAVAILABLE,Fishing,Japan
3138,431015216,UNAVAILABLE,Fishing,Japan
3140,431007517,UNAVAILABLE,Fishing,Japan
3141,431008692,UNAVAILABLE,Fishing,Japan
3144,431007282,UNAVAILABLE,Fishing,Japan
3145,431700389,UNAVAILABLE,Fishing,Japan
3147,431019503,KATU MARU,Fishing,Japan
3148,431700561,UNAVAILABLE,Fishing,Japan
3149,431007367,UNAVAILABLE,Fishing,Japan
3150,431018572,UNAVAILABLE,Fishing,Japan
3152,431700342,UNAVAILABLE,Fishing,Japan
3154,431010307,INARIMARU NO7,Fishing,Japan
3159,431014057,MYOKEN MARU,Fishing,Japan
3160,431700353,MYOJINMARU,Fishing,Japan
3161,431007281,SUIJIN MARU,Fishing,Japan
3163,431007292,KYOUTOKU MARU,Fishing,Japan
3164,431007358,KAHOU MARU,Fishing,Japan
3166,431019395,NO17 DAIEI MARU,Fishing,Japan
3168,431010517,UNAVAILABLE,Fishing,Japan
